id,source,text,tip,sentiment,sarcasm
1144,twitter,Hvala N1 što nam svaki dan javljate kako nam je loše. Bez vas ne bismo ni znali da smo nesrećni.,politika,-1,1
1145,twitter,Jedno istraživanje ne može da predstavlja mišljenje svih građana Srbije!,politika,-1,0
1146,twitter,"Naslov zvuči senzacionalistički! Bilo bi korisno objaviti i uzorak, način anketiranja i marginu greške!",politika,0,1
1147,twitter,"Vi i vasa lazna istrazivanja, i to obavezno negativna za Srbiju, a pozitivna za blokadere.",politika,-1,0
1148,twitter,Srbija ide u odlicnom smeru! Los smer bi bio da nam se desio Madjarski scenario,politika,1,1
1149,twitter,Srbija ide napred u bolju budućnost i u pravom smeru.,politika,1,0
1150,twitter,"Na koja se imbecilna istraživanja pozivaju ovi degeni, baš nikom nije jasno?! Trebate da znate da su građani Srbije svesna bića.",politika,-1,0
1151,twitter,"Kako jeftini trikovi ""Istraživanje: u krugovima potplaćenih i imbecilnih"", bljak.",politika,-1,1
1152,twitter,Bas me zanima ko je istrazivao!Ovu N1 prvo ukinuti pa sve ostale blokaderske medije.,politika,-1,1
1153,twitter,"Svaki put kad opozicija pukne na terenu, N1 izvuče neko sumnjivo 'istraživanje' da ih malo uteši. Smešna i jeftina propaganda!",politika,-1,1
1154,twitter,Sram vas bilo kako izmisljate!,politika,-1,0
1155,twitter,Niko normalan u ovo neće poverovati. Dosta je bilo laži.,politika,-1,0
1156,twitter,"Hahahaha, evo ga - mir i stabilnost.",politika,-1,1
1157,twitter,Da ali od njih 50% ne izlazi da glasa i to je poraz svih nas i njihova pobeda.,politika,-1,0
1158,twitter,"Koja većina? Od 1000 ispitanih to je 500 +1, a gde su ostali milioni gradjana?",politika,-1,0
1159,twitter,"Ne ide nikud, tu je gde je.",politika,0,0
1160,twitter,Opet neko lazno istrazivanje.,politika,-1,0
1161,twitter,A koje i čije istraživanje? Laž!,politika,-1,0
1162,twitter,"Možda da se ljudi parkiraju na sam vidikovac, da mogu iz kola da gledaju Zapadnu Moravu?",politika,-1,1
1163,twitter,"Ma tako je kolima direkt na vidikovac, što bi neko pešačio.",politika,-1,1
1164,twitter,Namerno ostavljeno neurađeno da bi on rešio na licu mesta...kao spontano! Pa to isto radi gde god ode već 14 godina...zove telefonom i rešava odma!,politika,-1,0
1165,twitter,"Naspite zemlju ovde malo niže kod našeg auta, donesite kamen i to je to. Sunce ti bogovo!!",politika,-1,1
1166,twitter,Klisnuo je sa onog staklarijuma glavom bez obzira! Treba proveriti da li je promenio pelene.,politika,-1,1
1167,twitter,"Da vidikovac bez upotrebne dozvole i novi scenario nadstrešnice! I da, ako se ne varam ovo se drugi ili treći put otvara. Ali koga briga, narod zaboravi pa da ponovimo.",politika,-1,1
1168,twitter,"Samo još taj put nije renoviran........... i nadstrešnica , zašto ?",politika,-1,1
1169,twitter,"Pa stvarno Milune,Ana zašto maltretirate čoveka",politika,1,1
1170,twitter,"O, pa Drobnjak živ , on ko Rolling Stonesi",politika,1,1
1171,twitter,"U pravu je, da sačuvaš prirodu ostaviš kola i autobuse u dolini i žičarom na vidikovac.",politika,1,1
1172,twitter,Iskompleksirani prostak.,politika,-1,0
1173,twitter,Građevinski inženjer dame i gospodo...,politika,-1,1
1174,twitter,Nemojte da me maltretirate sa ocuvanjem prirode,politika,1,1
1175,twitter,"Koja budalastina, neverovatno...",politika,-1,0
1176,twitter,"Naš KLOŠarkaški trener, sportista ceo život",politika,-1,1
1177,twitter,Fali mu doktor.,politika,-1,1
1178,twitter,Zemljo otvori se,politika,-1,1
1179,twitter,Predstava za nepismene,politika,-1,0
1180,twitter,Još malo ugradjivanja,politika,-1,1
1181,twitter,Xaxaxa vidikovac bez prilaza kakvi graditelji,politika,-1,1
1182,twitter,Лечи се човече мани се твитера,sport,-1,0
1183,twitter,Samo napred!!!!,sport,1,0
1184,twitter,Do pobede!!,sport,1,0
1185,twitter,"Navijamo za Srpsku, navijamo za borce, samo napred !",sport,1,0
1186,twitter,Srbija je uz našu braću!,sport,1,0
1187,twitter,"Naravno ali ovaj lik je car,pozdrzavamo",sport,1,0
1188,twitter,Pobedili ste. Kao i u svemu i protiv svih. Vi ste najveći svetski pobednici koji NIKADA NIKOG NISU POBEDILI.,sport,-1,1
1189,twitter,Ti nisi crko?,sport,-1,1
1190,twitter,Ne brini ti za Banjalucane!,sport,-1,1
1191,twitter,"Srecno orlovi uz vas su nasi HULIGANI na celu sa sinom Danilom i njegovim obezbedjenjem KOBRI. Sad neka gleda cela Srbija, kad moze sin danilo moze svako dete a da ne bude kaznjeno, ZNAS TI KO SAM JA, a onda neka tata kaze PA STA. [URL]",sport,-1,1
1192,twitter,Bak'suzu jedan.,sport,-1,1
1193,twitter,Pu maleru,sport,-1,0
1194,twitter,"Hešteguješ samog sebe!? Imate li vi u toj vašoj sekti nekog ko NIJE narcisoidan? Ahahahahahahahaha, koliko si ti bolestan čovek!",sport,-1,1
1195,twitter,"Ajde ćato gledaj svoj posao,pusti ljude da se bave sportom",sport,-1,1
1196,twitter,"Morate pred huliganima mirno da stojite svi do jednog. I sport ste opoganili, bagro sektaška. Pu!",sport,-1,1
1197,twitter,"Genocidni marš za Rusiju, zločinačka nacijo",sport,-1,0
1198,twitter,Srbija je uz vas!,sport,1,0
1199,twitter,"Neka vam svaki meč donese uspeh i radost, jer vaša borbenost i duh su inspiracija za sve nas.",sport,1,0
1200,twitter,"Cela Srbija stoji uz vas, podržavajući vašu hrabrost i posvećenost.",sport,1,0
1201,twitter,Samo napred!,sport,1,0
1202,twitter,"Ponosni smo na naše sportere, srećno!",sport,1,0
1203,twitter,"Upravo zbog toga ce sl.nedelje kuci, vi bi bre i nakovanj izbaksuzirali",sport,-1,1
1204,twitter,"Usklini živela Srbija, šef ti sve prati, mogao bi na rotaciju s gospodinom Anom Brnabić...",sport,-1,1
1205,twitter,Da li si i ti uplatio tiket na Engleze⁉,sport,1,1
1206,twitter,"Srećno, momčine! Da li će vas kupiti neko? Vodu da kupi može svako, ali reku ne može lako da odnese!",sport,1,1
1207,twitter,Ovo nemoj da zaboravis! Neke nove generacije koje ce vas pregaziti.,sport,-1,0
1208,twitter,"Ono kad izađeš na ispit a nisi naučio, pa pumpaš jakim rečima",fakultet,1,1
1209,twitter,Da bi položili ispit moraju da donesu uplatnicu kojа dokazujе da su kupili knjige.Nije znanje jedini dokaz da si učio.,fakultet,-1,1
1210,twitter,Ko hoce neka cestita,fakultet,1,1
1211,twitter,"Откуд идеја да је неопходно завршити факултет, да би човек био срећан",fakultet,1,1
1212,twitter,Studirao ulicni fakultet,fakultet,-1,1
1213,twitter,"""Студенти блокирали Филозофски факултет"" - jel to simbolično kao: nemojte ljudi na ovaj fakultet, nema svrhe.",fakultet,-1,1
1214,twitter,Учинимо га познатим јер је у приложеном тексту изнет тек мали део спорних ситуација које се везују за њега и његове сараднике.,politika,-1,1
1215,twitter,"Људииии остварила ми се највећа жељаааа!!!! Примљена сам на еминентни факултет у Чачку, одсјек онесвешћивање по еминентним локалима и наркоманија",fakultet,-1,1
1216,twitter,Nova vest - Saša Popović otvara Fakultet za estradu? Jedva cekam kolokvijum iz hitova Bore Drljace,fakultet,1,1
1217,twitter,"Посао марионетске власти Србије је да све срозава, да чини расипничке и губиташке потезе, да шири резигнацију и безнађе.",politika,-1,1
1218,twitter,Hvala što ovakvom zlu poklanjate nacionalna dobra.,politika,-1,1
1219,twitter,Završio fakultet za pet dana!,fakultet,-1,1
1220,twitter,Kad je lopov priznao da je lopov?,politika,-1,1
1221,twitter,Трагедија једног народа и нације.,politika,-1,0
1222,twitter,Bravo stvarno ste opet uspeli da ubedite narod da zivi bolje nego ikad,politika,-1,1
1223,twitter,Svaka cast na transparentnosti niko vise nista ne moze da pronadje,politika,-1,1
1224,twitter,Bas lepo jos jedno obecanje koje ce sigurno biti ispunjeno,politika,-1,1
1225,twitter,Fenomenalno vodjenje drzave vidi se po redovima ispred saltera,politika,-1,1
1226,twitter,Naravno da je sve pod kontrolom cim svi kukaju,politika,-1,1
1227,twitter,Odlicno rade posao samo sto rezultate niko ne vidi,politika,-1,1
1228,twitter,"Jos jedna istorijska pobeda, izgleda ih imamo svake nedelje",politika,-1,1
1229,twitter,Bas su mislili na gradjane kada su ovo doneli,politika,-1,1
1230,twitter,Vrhunska organizacija sednica traje satima a nista se ne odluci,politika,-1,1
1231,twitter,Sjajno stvarno nam je falilo jos jedno poskupljenje,politika,-1,1
1232,twitter,Bravo za reforme sada je jos komplikovanije nego ranije,politika,-1,1
1233,twitter,Ma sve funkcionise savrseno samo sto niko nije zadovoljan,politika,-1,1
1234,twitter,Kakav napredak sad cekamo samo duplo duze,politika,-1,1
1235,twitter,Odlicna komunikacija sa gradjanima niko nista ne zna,politika,-1,1
1236,twitter,Bas odgovorna politika vidi se po svakom racunu,politika,-1,1
1237,twitter,Svaka cast uspeli ste da posvadjate i one koji se slazu,politika,-1,1
1238,twitter,Genijalna ideja jos jedna komisija da resava ono sto niko ne resava,politika,-1,1
1239,twitter,"Naravno da narod preteruje, sve je idealno",politika,-1,1
1240,twitter,Odlican plan samo steta sto ne radi,politika,-1,1
1241,twitter,Bravo lideri bas ulivate poverenje,politika,-1,1
1242,twitter,Divno je ziveti od obecanja,politika,-1,1
1243,twitter,Bas se vidi koliko slusate gradjane,politika,-1,1
1244,twitter,Sjajno resenje jos jedan papir vise,politika,-1,1
1245,twitter,Fenomenalna ekonomija plate rastu samo u govorima,politika,-1,1
1246,twitter,Svaka cast na borbi protiv korupcije bas je neprimetna,politika,-1,1
1247,twitter,Odlicno ste objasnili sada je jos manje jasno,politika,-1,1
1248,twitter,Bravo bas ste pogodili sta ljudima treba,politika,-1,1
1249,twitter,Kakva efikasnost mesec dana za jedan papir,politika,-1,1
1250,twitter,Ma nema problema narod samo izmislja,politika,-1,1
1251,twitter,Savrseno vreme za jos jedno veliko obecanje,politika,-1,1
1252,twitter,"Taman da vam nesmetano na beli račun ležu crne pare iz inostranstva, za rušenje sosptvene države.",politika,-1,1
1253,twitter,"Znači nema promene za narod, samo za studente. Super.  Snašli ste se, baš vas briga.",politika,-1,1
1254,twitter,"Ma, nek je sve istina, a nije...samo da vam vidimo leđa.",politika,-1,1
1255,twitter,"Uh, ima toga još...",politika,1,1
1256,twitter,"Дела нашег храброг председника, има још пуно, али овде где продаје целу земљу се показао као највећи међу нама",politika,-1,1
1257,twitter,i sada su ministri ti zuti,politika,-1,1
1258,twitter,"Продали и раскићили, сад им крива ова власт.",politika,-1,1
1259,twitter,"Teška vremena,kad mora i danas da se botuje.",politika,-1,1
1260,twitter,Шта се дереш магарче,politika,-1,1
1261,twitter,"Andrej LK, Snajper i Boske se bolje snalaze s reketom. Jel' i njih bodriš",politika,-1,1
1262,twitter,Medalju dobi al dušu izgubi u Srbiji.,politika,-1,1
1263,twitter,Vučević i sport kao Pericina baba i roleri.,politika,1,1
1264,twitter,Bravo nole na osvojenoj medalji,tenis,1,0
1265,twitter,Mars baksuze... gde si nasao sad da se javis pred finale da izmalerises,politika,-1,1
1266,twitter,"Лоша вест је да сте уништили српске привреднике, како бисте довели Немце да нас уче свињогојству.",politika,-1,1
1267,twitter,Sta je ovde dobro? Jel mozda to sto ce stranac da unisti domacu proizvodnju i iskoristi izvoz u Rusiju!,politika,-1,1
1268,twitter,"cekaj bre, a gde su vam Arapi sad? Ne spominju se nesto..",politika,-1,1
1269,twitter,I još ste saučesnici vašem neprijatelju ?,politika,-1,1
1270,twitter,gospodine nisam bas siguran koliko ce srpski seljak biti srcan zbog dolaska tenisa,politika,-1,1
1271,twitter,"Odlicna, svi seljaci ce raditi za jednog Svabu!!!",politika,-1,1
1272,twitter,"Да, довели су ратног злочинца и трговца органима на власт.",politika,-1,1
1273,twitter,"Ако су рекли ваши властодавци и повериоци, онда је то сигурно тако. Српски народ то најбоље осећа на својој кожи.",politika,-1,1
1274,twitter,Зато што немају хлеба да једу.,politika,-1,0
1275,twitter,Само немојте ви ништа боље да смишљате. Ово фалсификовање и обмањивање вам одлично иде. Ту сте прави мастери.,politika,-1,1
1276,twitter,"И немојте да нам СНС- странка купаца диплома, прича о учењу. Гротескно је.",politika,-1,1
1277,twitter,"Da, ko nece, brata za brata, dobit ce dusmanina za gospodara!!!",politika,-1,1
1278,twitter,"Nekome je dozvoljeno da radi i pomogne privredi, nekome nije zbog korupcije u opstinama... iz iskustva.",politika,-1,1
1279,twitter,"Ako mene pitaš, ne brini za mene. Pobrini se za sebe dok je vreme.",politika,-1,1
1280,twitter,i potruje nas mesom GMO hranom tovljenih životinja?!,hrana,-1,1
1281,instagram,"Ovo samo kod nas ima, komedija, svet nam se smeje",politika,-1,1
1282,instagram,sam sa sobom prica covek je zreo za ludnicu,politika,-1,1
1283,instagram,"Kakav glumac,sjajno,pa daj pusti nekom drugom da spasava Srbiju,ti se posveti snimanju filmova",politika,-1,1
1284,instagram,Indijske serije placu za tobom…,politika,-1,1
1285,instagram,Bolesnik sta napisati drugo…?,politika,-1,1
1286,instagram,"Pa ovo više nije ni smešno glumatanje ,koliko je providno i bolesno...",politika,-1,1
1287,instagram,Aco Srbin i dalje da pobeđuje samog sebe i nevidljive neprijatelje,politika,-1,1
1288,instagram,merna jedinica za debilizam,politika,-1,1
1289,instagram,"Sta moze glupi sendvicar,covek koji proda sebe I svoje bliznje za 2000din",politika,-1,1
1290,instagram,Kako ce ovo da iskopiraju bas me zanima.,politika,0,1
1291,instagram,Studenti su genijalci!,politika,1,0
1292,instagram,Ugasi malo Informer a ukljuci mozak ako ga imas,politika,-1,1
1293,instagram,Ne verujem nijednom njihovom obećanju.,politika,-1,0
1294,instagram,"Dok narod jedva sastavlja kraj s krajem, vlast priča o EXPO-u.",politika,-1,1
1295,instagram,Sama facijalna gestikulacija govori da je ovaj čovek lažovčina!,politika,-1,0
1296,instagram,"pa kamen da se kandiduje za njega cu da glasam, samo ne za vucica",politika,-1,1
1297,instagram,"Gospode boze. Dokle vise ovo foliranje, laganje, manipulacije",politika,-1,0
1298,instagram,Blago li se nama...,politika,-1,1
1299,instagram,Znanje je moć!,politika,0,0
1300,instagram,Zna se koliko je sati,politika,0,1
